"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Business rule 8.

        Stock is reserved before the charge, so a decline that failed to return
        it would silently make units unsellable forever.
        ","39","test_a_declined_card_returns_the_stock","tests.api.tests","Sat Aug 29 06:45:28 UTC 2026","passed","Sat Aug 29 06:45:28 UTC 2026","TestPaymentFailures","test_orders","",""
"","6","test_search_terms_behave_as_expected[!!!!]","tests.api.tests","Sat Aug 29 06:45:24 UTC 2026","passed","Sat Aug 29 06:45:24 UTC 2026","TestSearch","test_catalog","",""
"Distinguishes 'you asked for a nonsense amount' from 'we are short'.","0","test_zero_or_negative_requested_is_a_quantity_error","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestValidateAvailability","test_inventory_rules","",""
"Once it is on a van, cancellation is a returns problem, not a stock one.","0","test_shipped_orders_cannot_be_cancelled","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestOrderStatusTransitions","test_order_rules","",""
"Proves these tests can fail.

        A validator misconfigured so that $ref never resolves would silently
        accept anything, and every test in this file would pass while checking
        nothing. This asserts the mechanism has teeth before relying on it.
        ","0","test_the_validator_actually_rejects_a_mismatch","tests.contract.tests","Sat Aug 29 06:45:35 UTC 2026","passed","Sat Aug 29 06:45:35 UTC 2026","TestSpecification","test_openapi_contract","",""
"","351","test_the_previous_button_is_disabled_on_the_first_page","tests.ui.tests","Sat Aug 29 06:46:20 UTC 2026","passed","Sat Aug 29 06:46:20 UTC 2026","TestPagination","test_catalog_ui","",""
"","10","test_brand_matching_is_case_insensitive","tests.api.tests","Sat Aug 29 06:45:24 UTC 2026","passed","Sat Aug 29 06:45:24 UTC 2026","TestFiltering","test_catalog","",""
"","1","test_the_card_last_four_survives_every_branch","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestChargeInterpretation","test_order_rules","",""
"Each control must further restrict, never widen.","884","test_combining_filters_narrows_the_results","tests.ui.tests","Sat Aug 29 06:46:14 UTC 2026","passed","Sat Aug 29 06:46:15 UTC 2026","TestFiltering","test_catalog_ui","",""
"","5","test_a_hostile_password_never_authenticates[xss-script-tag]","tests.security.tests","Sat Aug 29 06:45:42 UTC 2026","passed","Sat Aug 29 06:45:42 UTC 2026","TestAuthInput","test_injection","",""
"","0","test_every_documented_endpoint_is_present[/api/v1/auth/me-get]","tests.contract.tests","Sat Aug 29 06:45:35 UTC 2026","passed","Sat Aug 29 06:45:35 UTC 2026","TestSpecification","test_openapi_contract","",""
"","2","test_a_hostile_password_never_authenticates[null-byte]","tests.security.tests","Sat Aug 29 06:45:42 UTC 2026","passed","Sat Aug 29 06:45:42 UTC 2026","TestAuthInput","test_injection","",""
"","1","test_no_secret_or_password_leaks_into_the_payload","backend.tests.unit","Sat Aug 29 06:44:29 UTC 2026","passed","Sat Aug 29 06:44:29 UTC 2026","TestAccessTokens","test_security_helpers","",""
"Business rule 3.

        The whole admin surface, not a sample: a route added without the
        dependency would be caught here rather than in production.
        ","5","test_customers_are_refused_on_every_admin_endpoint[PUT-admin-products-1-stock]","tests.security.tests","Sat Aug 29 06:45:39 UTC 2026","passed","Sat Aug 29 06:45:39 UTC 2026","TestRoleEnforcement","test_authorization","",""
"Guards against a parser blowing the recursion limit.","7","test_a_deeply_nested_body_is_rejected_rather_than_crashing","tests.security.tests","Sat Aug 29 06:45:44 UTC 2026","passed","Sat Aug 29 06:45:44 UTC 2026","TestBodyInput","test_injection","",""
"","4","test_a_category_can_be_fetched_by_slug","tests.api.tests","Sat Aug 29 06:45:26 UTC 2026","passed","Sat Aug 29 06:45:26 UTC 2026","TestCategoriesAndFacets","test_catalog","",""
"One shape for every failure, from every layer.

        FastAPI's own 422, Starlette's 404 and the application's business errors
        would otherwise each have a different body, and a client would need
        three parsers.
        ","2","test_every_error_uses_the_same_envelope[route-not-found-404]","tests.contract.tests","Sat Aug 29 06:45:37 UTC 2026","passed","Sat Aug 29 06:45:37 UTC 2026","TestErrorEnvelope","test_openapi_contract","",""
"`pg_sleep` must not run.

        A blind SQL injection is often detected by timing rather than output.
        If the payload executed, this request would take at least five seconds;
        the bound is deliberately generous so a slow machine cannot fail it,
        while an executed sleep still would.
        ","6","test_a_time_based_probe_does_not_delay_the_response","tests.security.tests","Sat Aug 29 06:45:42 UTC 2026","passed","Sat Aug 29 06:45:42 UTC 2026","TestSearchInput","test_injection","",""
"Admin endpoints get the same treatment - a compromised admin session
        must not become a database console.","12","test_hostile_admin_search_input_is_handled_safely[xss-img-onerror]","tests.security.tests","Sat Aug 29 06:45:44 UTC 2026","passed","Sat Aug 29 06:45:44 UTC 2026","TestBodyInput","test_injection","",""
"","9","test_hostile_address_fields_are_handled_safely[xss-svg]","tests.security.tests","Sat Aug 29 06:45:43 UTC 2026","passed","Sat Aug 29 06:45:43 UTC 2026","TestBodyInput","test_injection","",""
"The JWT spec requires `sub` to be a string.

        Some libraries reject an integer subject outright, so emitting one would
        make tokens unusable by other clients.
        ","1","test_subject_is_a_string","backend.tests.unit","Sat Aug 29 06:44:29 UTC 2026","passed","Sat Aug 29 06:44:29 UTC 2026","TestAccessTokens","test_security_helpers","",""
"","8","test_registration_with_a_hostile_name_never_500s[xss-script-tag]","tests.security.tests","Sat Aug 29 06:45:42 UTC 2026","passed","Sat Aug 29 06:45:42 UTC 2026","TestAuthInput","test_injection","",""
"","8","test_hostile_address_fields_are_handled_safely[sql-time-based]","tests.security.tests","Sat Aug 29 06:45:43 UTC 2026","passed","Sat Aug 29 06:45:43 UTC 2026","TestBodyInput","test_injection","",""
"","4","test_a_hostile_product_id_is_rejected_not_executed[xss-img-onerror]","tests.security.tests","Sat Aug 29 06:45:43 UTC 2026","passed","Sat Aug 29 06:45:43 UTC 2026","TestBodyInput","test_injection","",""
"","8","test_hostile_address_fields_are_handled_safely[path-traversal]","tests.security.tests","Sat Aug 29 06:45:43 UTC 2026","passed","Sat Aug 29 06:45:43 UTC 2026","TestBodyInput","test_injection","",""
"","0","test_redaction_is_case_insensitive","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestLogRedaction","test_order_rules","",""
"","6","test_every_api_response_carries_the_header[referrer-policy-no-referrer]","tests.security.tests","Sat Aug 29 06:45:40 UTC 2026","passed","Sat Aug 29 06:45:40 UTC 2026","TestSecurityHeaders","test_exposure","",""
"The service layer already refuses these values - but only on the
        paths it controls. A concurrency bug, a future endpoint or a manual
        ``UPDATE`` can each produce negative stock; the CHECK cannot be
        bypassed by any of them.
        ","1","test_check_constraint_is_enforced[cart_items-quantity>0]","tests.database.tests","Sat Aug 29 06:45:34 UTC 2026","passed","Sat Aug 29 06:45:34 UTC 2026","TestCheckConstraints","test_schema","",""
"","0","test_cancellable_statuses_are_exactly_the_pre_shipping_ones","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestOrderStatusTransitions","test_order_rules","",""
"The session fixture must produce a genuinely authenticated browser.","368","test_injected_session_is_recognised","tests.ui.tests","Sat Aug 29 06:46:40 UTC 2026","passed","Sat Aug 29 06:46:40 UTC 2026","","test_framework_smoke","",""
"Each of these prevents a duplication the application cannot prevent
        alone under concurrency: two signups for one email, two carts for one
        user, two lines for one product in a cart, or - most expensively - two
        orders charged for one Idempotency-Key when a customer double-clicks
        Pay.
        ","0","test_unique_constraint_exists[orders-UNIQUE (order_number)]","tests.database.tests","Sat Aug 29 06:45:34 UTC 2026","passed","Sat Aug 29 06:45:34 UTC 2026","TestUniqueConstraints","test_schema","",""
"","15","test_hostile_search_terms_are_handled_as_text[unicode-rtl-override]","tests.security.tests","Sat Aug 29 06:45:41 UTC 2026","passed","Sat Aug 29 06:45:41 UTC 2026","TestSearchInput","test_injection","",""
"","16","test_a_customer_cannot_touch_another_customers_address[GET]","tests.security.tests","Sat Aug 29 06:45:39 UTC 2026","passed","Sat Aug 29 06:45:39 UTC 2026","TestObjectLevelAccess","test_authorization","",""
"An order marked paid with no successful payment row means goods ship
        against money that was never captured - the most expensive
        inconsistency this schema can hold.
        ","1","test_every_paid_order_has_a_successful_payment","tests.database.tests","Sat Aug 29 06:45:34 UTC 2026","passed","Sat Aug 29 06:45:34 UTC 2026","TestDataIntegrityInvariants","test_schema","",""
"","0","test_brand_detection[2221000000000009-mastercard]","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestCardHelpers","test_order_rules","",""
"","0","test_a_200_with_an_empty_body_is_not_an_approval","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestChargeInterpretation","test_order_rules","",""
"","0","test_invalid_luhn_numbers_fail[411111111111111]","backend.tests.unit","Sat Aug 29 06:44:28 UTC 2026","passed","Sat Aug 29 06:44:28 UTC 2026","TestCardHelpers","test_order_rules","",""
"The gap between adding to a cart and paying is where overselling lives.","43","test_checkout_is_blocked_when_stock_fell_short","tests.api.tests","Sat Aug 29 06:45:31 UTC 2026","passed","Sat Aug 29 06:45:31 UTC 2026","TestCheckoutValidation","test_orders","",""
"Business rule 3.

        The whole admin surface, not a sample: a route added without the
        dependency would be caught here rather than in production.
        ","5","test_customers_are_refused_on_every_admin_endpoint[GET-admin-inventory]","tests.security.tests","Sat Aug 29 06:45:39 UTC 2026","passed","Sat Aug 29 06:45:39 UTC 2026","TestRoleEnforcement","test_authorization","",""
"","6","test_pagination_boundaries[page-beyond-end]","tests.api.tests","Sat Aug 29 06:45:25 UTC 2026","passed","Sat Aug 29 06:45:25 UTC 2026","TestPagination","test_catalog","",""
"Absent must not mean valid-by-default.","0","test_a_token_missing_required_claims_is_rejected","backend.tests.unit","Sat Aug 29 06:44:29 UTC 2026","passed","Sat Aug 29 06:44:29 UTC 2026","TestAccessTokens","test_security_helpers","",""
"","3","test_the_profile_cannot_be_updated_anonymously","tests.api.tests","Sat Aug 29 06:45:22 UTC 2026","passed","Sat Aug 29 06:45:22 UTC 2026","TestProfile","test_auth","",""
"A regression guard, not a benchmark.

        bcrypt verification is intentionally slow; this only catches a change
        that makes it pathologically so.
        ","5","test_login_responds_within_the_budget","tests.api.tests","Sat Aug 29 06:45:21 UTC 2026","passed","Sat Aug 29 06:45:21 UTC 2026","TestLogin","test_auth","",""
"A second cancellation must not restore the stock a second time.","56","test_an_order_cannot_be_cancelled_twice","tests.api.tests","Sat Aug 29 06:45:32 UTC 2026","passed","Sat Aug 29 06:45:32 UTC 2026","TestCancellation","test_orders","",""
"","1","test_malformed_tokens_are_rejected[xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx]","backend.tests.unit","Sat Aug 29 06:44:29 UTC 2026","passed","Sat Aug 29 06:44:29 UTC 2026","TestAccessTokens","test_security_helpers","",""
"","4","test_the_current_user_is_returned","tests.api.tests","Sat Aug 29 06:45:21 UTC 2026","passed","Sat Aug 29 06:45:21 UTC 2026","TestTokens","test_auth","",""
"","9","test_hostile_address_fields_are_handled_safely[like-wildcards]","tests.security.tests","Sat Aug 29 06:45:43 UTC 2026","passed","Sat Aug 29 06:45:43 UTC 2026","TestBodyInput","test_injection","",""
"","55","test_every_provider_outcome_maps_to_the_right_status[declined-insufficient-funds]","tests.api.tests","Sat Aug 29 06:45:28 UTC 2026","passed","Sat Aug 29 06:45:28 UTC 2026","TestPaymentFailures","test_orders","",""
"Shipping is not taxed.

        50.00 subtotal at 8% is 4.00. Taxing the 59.99 that includes shipping
        would give 4.80 - a difference the customer would notice.
        ","7","test_tax_is_charged_on_the_discounted_subtotal_only","tests.api.tests","Sat Aug 29 06:45:26 UTC 2026","passed","Sat Aug 29 06:45:26 UTC 2026","TestQuote","test_orders","",""
